source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_km,source_longitude_deg,source_longitude_uncertainty_km,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,source_magnitude_author,sensor_name,sensor_orientation_azi_dip,sensor_sensitivity,source_sensor_distance,trace_start_time,trace_end_time,trace_num_samples,trace_sample_min_1,trace_sample_max_1,trace_sample_mean_1,trace_sample_median_1,trace_sample_rms_1,trace_sample_lower_quartile_1,trace_sample_upper_quartile_1,trace_sample_stdev_1,trace_name_original_1,trace_sample_min_2,trace_sample_max_2,trace_sample_mean_2,trace_sample_median_2,trace_sample_rms_2,trace_sample_lower_quartile_2,trace_sample_upper_quartile_2,trace_sample_stdev_2,trace_name_original_2,trace_name_original_Z,trace_sample_min_Z,trace_sample_max_Z,trace_sample_mean_Z,trace_sample_median_Z,trace_sample_rms_Z,trace_sample_lower_quartile_Z,trace_sample_upper_quartile_Z,trace_sample_stdev_Z,trace_p_pick_time,trace_p_pick_uncertainty,trace_s_pick_time,trace_s_pick_uncertainty,trace_sampling_rate_hz,trace_component_order,trace_p_pick_weight,trace_s_pick_weight,trace_name
34162511,2023-02-21T02:06:22.980000Z,0.19,43.2932,0.0072,13.3373,0.0099,8.7,0.6,1.2,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.755726386,2023-02-21T02:06:02.980243Z,2023-02-21T02:07:42.984243Z,3x25001,-225.8308033,185.8281028,-1.109235909,-1.471851822,46.90577469,-32.52166886,30.57997278,46.89265715,34162511_2023-02-21T02:06:02.980243Z_WS.POZA.S3.DN1.MSEED,-122.3802717,121.0091819,-0.099409988,-0.184541139,31.87151495,-21.21858089,21.85055098,31.87135992,34162511_2023-02-21T02:06:02.980243Z_WS.POZA.S3.DN2.MSEED,34162511_2023-02-21T02:06:02.980243Z_WS.POZA.S3.DNZ.MSEED,-122.0340724,128.3665687,0.054802289,0.155449417,31.41291,-20.87429192,21.200474,31.41286219,,,,,250,12Z,,,"bucket0$42,:3,:25001"
34161511,2023-02-21T00:12:54.320000Z,0.25,43.3,0.0063,13.3615,0.0161,8.2,0.6,1.2,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.237050351,2023-02-21T00:12:34.318024Z,2023-02-21T00:14:14.322024Z,3x25001,-197.639309,204.0033421,0.54973604,0.677952805,47.6234902,-31.3738718,32.72882221,47.62031719,34161511_2023-02-21T00:12:34.318024Z_WS.POZA.S3.DN1.MSEED,-133.1528268,154.3072887,0.941180825,1.062218651,32.45693612,-20.97335107,23.09731077,32.44328715,34161511_2023-02-21T00:12:34.318024Z_WS.POZA.S3.DN2.MSEED,34161511_2023-02-21T00:12:34.318024Z_WS.POZA.S3.DNZ.MSEED,-150.5174457,135.9516471,-0.169028995,-0.267891112,31.9266627,-21.31291569,21.75526097,31.92621525,2023-02-21T00:12:56.435000Z,0.5,2023-02-21T00:12:58.064000Z,1.5,250,12Z,3,3,"bucket0$43,:3,:25001"
34162221,2023-02-21T01:07:16.700000Z,0.18,43.2867,0.0072,13.3275,0.0136,9.3,0.7,1.2,0.3,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.876466672,2023-02-21T01:06:56.699238Z,2023-02-21T01:08:36.703238Z,3x25001,-186.0302183,198.5859458,-0.929704531,-0.73332364,46.85973815,-32.78514825,31.31754576,46.8505145,34162221_2023-02-21T01:06:56.699238Z_WS.POZA.S3.DN1.MSEED,-140.0483329,130.3843403,-0.642548131,-0.825637584,32.09231126,-21.85919973,21.20993213,32.0858781,34162221_2023-02-21T01:06:56.699238Z_WS.POZA.S3.DN2.MSEED,34162221_2023-02-21T01:06:56.699238Z_WS.POZA.S3.DNZ.MSEED,-170.0625026,162.4702823,1.245036228,1.216793315,31.84741396,-19.82823126,23.2399454,31.82306806,2023-02-21T01:07:18.383000Z,0.5,2023-02-21T01:07:19.949000Z,1.5,250,12Z,3,3,"bucket0$48,:3,:25001"
34168201,2023-02-21T16:15:47.910000Z,0.09,43.2918,0.0045,13.3487,0.0074,8.8,0.5,1.2,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.025129335,2023-02-21T16:15:27.911567Z,2023-02-21T16:17:07.915567Z,3x25001,-529.4874945,517.1872614,-0.195647364,0.360544618,64.59741993,-38.70151217,38.42154904,64.59712365,34168201_2023-02-21T16:15:27.911567Z_WS.POZA.S3.DN1.MSEED,-234.6388396,225.0968481,-0.09705176,-0.263633316,36.3720863,-23.300733,23.77451874,36.37195682,34168201_2023-02-21T16:15:27.911567Z_WS.POZA.S3.DN2.MSEED,34168201_2023-02-21T16:15:27.911567Z_WS.POZA.S3.DNZ.MSEED,-319.3309153,350.7475579,-1.205993394,-1.821557596,38.24664735,-24.85340367,22.21898246,38.22762893,2023-02-21T16:15:49.853000Z,0.25,2023-02-21T16:15:51.433000Z,0.12,250,12Z,2,1,"bucket0$59,:3,:25001"
34161511,2023-02-21T00:12:54.320000Z,0.25,43.3,0.0063,13.3615,0.0161,8.2,0.6,1.2,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.237050351,2023-02-21T00:12:34.318708Z,2023-02-21T00:14:14.322708Z,3x25001,-207.2723223,209.3947112,-2.230978225,-1.943873065,48.0581881,-33.99474247,30.10699634,48.00637645,34161511_2023-02-21T00:12:34.318708Z_WS.POZA.S4.DN1.MSEED,-122.0613076,146.367828,-0.8885353,-0.867106988,31.09211037,-21.90066913,20.16645516,31.07941171,34161511_2023-02-21T00:12:34.318708Z_WS.POZA.S4.DN2.MSEED,34161511_2023-02-21T00:12:34.318708Z_WS.POZA.S4.DNZ.MSEED,-137.3713159,131.0329845,0.502784112,0.850327034,31.58644976,-20.20998079,21.88006837,31.58244792,,,,,250,12Z,,,"bucket0$74,:3,:25001"
34162511,2023-02-21T02:06:22.980000Z,0.19,43.2932,0.0072,13.3373,0.0099,8.7,0.6,1.2,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.755726386,2023-02-21T02:06:02.978725Z,2023-02-21T02:07:42.982725Z,3x25001,-186.055141,181.5316704,-0.902187323,-1.760253943,46.64035173,-32.81007098,30.29061546,46.63162519,34162511_2023-02-21T02:06:02.978725Z_WS.POZA.S4.DN1.MSEED,-123.0593533,114.3199653,-0.60290457,-0.864100321,30.8383933,-20.8966101,20.16946183,30.83249921,34162511_2023-02-21T02:06:02.978725Z_WS.POZA.S4.DN2.MSEED,34162511_2023-02-21T02:06:02.978725Z_WS.POZA.S4.DNZ.MSEED,-113.4813354,119.8937738,1.882836866,1.693178193,31.23208094,-19.33656314,22.72291953,31.17527554,,,,,250,12Z,,,"bucket0$78,:3,:25001"
34162371,2023-02-21T01:31:21.420000Z,0.12,43.2817,0.0054,13.3123,0.0074,9.1,0.6,1.2,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.623514436,2023-02-21T01:31:01.421079Z,2023-02-21T01:32:41.425079Z,3x25001,-245.4391899,252.358935,-0.937555495,-1.046773505,50.59652571,-34.10060568,32.00514827,50.58783849,34162371_2023-02-21T01:31:01.421079Z_WS.POZA.S4.DN1.MSEED,-152.0189302,209.5596566,0.617651642,0.22317706,31.77882743,-20.81038509,22.25970198,31.77282454,34162371_2023-02-21T01:31:01.421079Z_WS.POZA.S4.DN2.MSEED,34162371_2023-02-21T01:31:01.421079Z_WS.POZA.S4.DNZ.MSEED,-216.8385864,201.8305518,-1.908240987,-1.49770306,33.44038011,-23.53613839,19.53203828,33.38588981,,,,,250,12Z,,,"bucket0$84,:3,:25001"
34168201,2023-02-21T16:15:47.910000Z,0.09,43.2918,0.0045,13.3487,0.0074,8.8,0.5,1.2,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.025129335,2023-02-21T16:15:27.910539Z,2023-02-21T16:17:07.914539Z,3x25001,-387.6196448,455.7287666,-0.36276103,-0.000323657,69.79744254,-42.06744795,41.06574827,69.79649983,34168201_2023-02-21T16:15:27.910539Z_WS.POZA.S4.DN1.MSEED,-375.0177176,466.3285891,1.563941143,1.584296308,36.19049155,-20.45031821,23.61891082,36.15668357,34168201_2023-02-21T16:15:27.910539Z_WS.POZA.S4.DN2.MSEED,34168201_2023-02-21T16:15:27.910539Z_WS.POZA.S4.DNZ.MSEED,-331.7723127,359.3359019,0.497393318,0.760472195,37.86444013,-23.26478462,23.80760151,37.86117307,2023-02-21T16:15:49.859000Z,0.25,2023-02-21T16:15:51.417000Z,0.12,250,12Z,2,1,"bucket0$91,:3,:25001"
34162221,2023-02-21T01:07:16.700000Z,0.18,43.2867,0.0072,13.3275,0.0136,9.3,0.7,1.2,0.3,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.876466672,2023-02-21T01:06:56.701079Z,2023-02-21T01:08:36.705079Z,3x25001,-188.3467281,202.2776606,-0.077860357,-0.045721137,46.7552625,-32.09659054,32.00514827,46.75519767,34162221_2023-02-21T01:06:56.701079Z_WS.POZA.S4.DN1.MSEED,-171.0503876,133.4376477,0.283258355,0.22317706,30.86193715,-19.80742231,21.25673921,30.86063721,34162221_2023-02-21T01:06:56.701079Z_WS.POZA.S4.DN2.MSEED,34162221_2023-02-21T01:06:56.701079Z_WS.POZA.S4.DNZ.MSEED,-131.710927,125.7200054,-0.550540612,-0.489009072,31.33169238,-21.51875041,20.54073226,31.32685513,,,,,250,12Z,,,"bucket0$94,:3,:25001"
34162371,2023-02-21T01:31:21.420000Z,0.12,43.2817,0.0054,13.3123,0.0074,9.1,0.6,1.2,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,7.623514436,2023-02-21T01:31:01.417675Z,2023-02-21T01:32:41.421675Z,3x25001,-188.4190034,211.2204684,0.219708078,-0.11775763,51.20375239,-34.17216457,34.93841808,51.20328102,34162371_2023-02-21T01:31:01.417675Z_WS.POZA.S5.DN1.MSEED,-142.6646962,146.7984793,-1.392708527,-1.43870214,31.53036449,-22.47226429,19.59509881,31.49959123,34162371_2023-02-21T01:31:01.417675Z_WS.POZA.S5.DN2.MSEED,34162371_2023-02-21T01:31:01.417675Z_WS.POZA.S5.DNZ.MSEED,-158.0153948,147.4660513,0.172087235,0.227295434,31.35969783,-20.8024459,21.25703677,31.35922566,,,,,250,12Z,,,"bucket0$96,:3,:25001"
34161511,2023-02-21T00:12:54.320000Z,0.25,43.3,0.0063,13.3615,0.0161,8.2,0.6,1.2,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.237050351,2023-02-21T00:12:34.317723Z,2023-02-21T00:14:14.321723Z,3x25001,-268.3056442,269.5549332,0.911890282,1.125379653,50.38252926,-32.92902729,35.179906,50.37427628,34161511_2023-02-21T00:12:34.317723Z_WS.POZA.S5.DN1.MSEED,-128.3316073,124.0723325,0.213561172,-0.126458091,31.25369357,-21.16025904,20.90710406,31.25296391,34161511_2023-02-21T00:12:34.317723Z_WS.POZA.S5.DN2.MSEED,34161511_2023-02-21T00:12:34.317723Z_WS.POZA.S5.DNZ.MSEED,-127.8572584,125.5388981,0.9736308,0.338577577,31.15194844,-19.68246977,22.3770129,31.13672967,,,,,250,12Z,,,"bucket0$113,:3,:25001"
34162221,2023-02-21T01:07:16.700000Z,0.18,43.2867,0.0072,13.3275,0.0136,9.3,0.7,1.2,0.3,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.876466672,2023-02-21T01:06:56.697562Z,2023-02-21T01:08:36.701562Z,3x25001,-205.9456846,178.669763,3.024458107,2.387712723,49.09183735,-30.66516425,35.4405897,48.99858311,34162221_2023-02-21T01:06:56.697562Z_WS.POZA.S5.DN1.MSEED,-115.8440001,129.5485135,-0.146446213,0.341834313,30.84507037,-20.69172783,20.37386649,30.84472272,34162221_2023-02-21T01:06:56.697562Z_WS.POZA.S5.DN2.MSEED,34162221_2023-02-21T01:06:56.697562Z_WS.POZA.S5.DNZ.MSEED,-127.0619244,124.3474106,0.795249747,0.155784122,31.22804351,-19.86526323,22.19421945,31.217916,,,,,250,12Z,,,"bucket0$120,:3,:25001"
34162511,2023-02-21T02:06:22.980000Z,0.19,43.2932,0.0072,13.3373,0.0099,8.7,0.6,1.2,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.755726386,2023-02-21T02:06:02.978588Z,2023-02-21T02:07:42.982588Z,3x25001,-193.0348708,184.290578,1.556000646,0.99728062,48.7586554,-30.77519524,34.32890934,48.7338213,34162511_2023-02-21T02:06:02.978588Z_WS.POZA.S5.DN1.MSEED,-131.2643836,126.1474448,0.35090042,-0.054405698,30.8360906,-20.20233691,20.97915645,30.83409399,34162511_2023-02-21T02:06:02.978588Z_WS.POZA.S5.DN2.MSEED,34162511_2023-02-21T02:06:02.978588Z_WS.POZA.S5.DNZ.MSEED,-129.0549903,127.3596043,-0.777992585,-0.836231705,30.83154829,-21.86597304,20.19350963,30.82173093,,,,,250,12Z,,,"bucket0$123,:3,:25001"
34168201,2023-02-21T16:15:47.910000Z,0.09,43.2918,0.0045,13.3487,0.0074,8.8,0.5,1.2,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.025129335,2023-02-21T16:15:27.910939Z,2023-02-21T16:17:07.914939Z,3x25001,-403.0793229,460.3020759,-1.60137696,-1.436671786,66.77638813,-42.50238551,38.62739257,66.7571839,34168201_2023-02-21T16:15:27.910939Z_WS.POZA.S5.DN1.MSEED,-398.8660077,324.2911658,-0.038837333,-0.228185309,35.58982988,-23.26504619,22.80867558,35.58980869,34168201_2023-02-21T16:15:27.910939Z_WS.POZA.S5.DN2.MSEED,34168201_2023-02-21T16:15:27.910939Z_WS.POZA.S5.DNZ.MSEED,-187.4418439,185.1636021,1.390446738,1.856394594,34.10919867,-21.19073472,23.89482992,34.08084641,2023-02-21T16:15:49.859000Z,0.25,2023-02-21T16:15:51.411000Z,0.12,250,12Z,2,1,"bucket0$124,:3,:25001"
34162221,2023-02-21T01:07:16.700000Z,0.18,43.2867,0.0072,13.3275,0.0136,9.3,0.7,1.2,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.876466672,2023-02-21T01:06:56.698149Z,2023-02-21T01:08:36.702149Z,3x25001,-173.5061876,196.0846389,1.522049183,1.773496908,47.37439622,-31.27651446,32.82522435,47.34993963,34162221_2023-02-21T01:06:56.698149Z_WS.POZA.S6.DN1.MSEED,-131.9263724,133.4983189,-0.62292488,-0.716428034,31.35179286,-21.75007973,20.31722366,31.34560384,34162221_2023-02-21T01:06:56.698149Z_WS.POZA.S6.DN2.MSEED,34162221_2023-02-21T01:06:56.698149Z_WS.POZA.S6.DNZ.MSEED,-118.5612048,127.8352267,0.374408872,0.632801483,31.32463981,-20.4122231,21.66254282,31.32240216,,,,,250,12Z,,,"bucket0$125,:3,:25001"
34168201,2023-02-21T16:15:47.910000Z,0.09,43.2918,0.0045,13.3487,0.0074,8.8,0.5,1.2,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.025129335,2023-02-21T16:15:27.912761Z,2023-02-21T16:17:07.916761Z,3x25001,-439.0521263,482.4242195,1.161050744,1.655447217,55.82691245,-35.40641524,37.7124365,55.81483777,34168201_2023-02-21T16:15:27.912761Z_WS.POZA.S6.DN1.MSEED,-318.5592726,347.5064541,0.523006001,0.951951123,34.23496965,-22.08490976,22.98720741,34.23097445,34168201_2023-02-21T16:15:27.912761Z_WS.POZA.S6.DN2.MSEED,34168201_2023-02-21T16:15:27.912761Z_WS.POZA.S6.DNZ.MSEED,-267.1556367,212.6006208,0.539797177,0.270536171,33.69783666,-21.76789915,22.3089715,33.69351294,2023-02-21T16:15:49.859000Z,0.25,2023-02-21T16:15:51.411000Z,0.12,250,12Z,2,1,"bucket0$126,:3,:25001"
34162371,2023-02-21T01:31:21.420000Z,0.12,43.2817,0.0054,13.3123,0.0074,9.1,0.6,1.2,0.3,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,7.623514436,2023-02-21T01:31:01.417936Z,2023-02-21T01:32:41.421936Z,3x25001,-194.4471419,203.1884341,-0.484539624,-0.135999969,48.24918003,-33.18983215,31.91677984,48.24674699,34162371_2023-02-21T01:31:01.417936Z_WS.POZA.S6.DN1.MSEED,-139.9304646,149.5326773,-0.847881791,-0.707698397,31.91698775,-22.74295469,20.3259533,31.90572368,34162371_2023-02-21T01:31:01.417936Z_WS.POZA.S6.DN2.MSEED,34162371_2023-02-21T01:31:01.417936Z_WS.POZA.S6.DNZ.MSEED,-189.4478052,173.131834,1.113375301,0.85912734,32.12867828,-20.170614,22.89756266,32.10938123,,,,,250,12Z,,,"bucket0$133,:3,:25001"
34161511,2023-02-21T00:12:54.320000Z,0.25,43.3,0.0063,13.3615,0.0161,8.2,0.6,1.2,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.237050351,2023-02-21T00:12:34.321150Z,2023-02-21T00:14:14.325150Z,3x25001,-176.9131711,181.6584378,2.397856057,2.374543779,47.92167536,-29.67823603,34.42350278,47.86164702,34161511_2023-02-21T00:12:34.321150Z_WS.POZA.S6.DN1.MSEED,-127.4481987,125.957271,0.231635266,0.756935551,31.36925853,-21.27832074,21.79058725,31.3684033,34161511_2023-02-21T00:12:34.321150Z_WS.POZA.S6.DN2.MSEED,34161511_2023-02-21T00:12:34.321150Z_WS.POZA.S6.DNZ.MSEED,-129.6602328,119.7317143,-0.673832398,-0.455702795,31.4202101,-21.50072737,20.57403854,31.41298382,,,,,250,12Z,,,"bucket0$142,:3,:25001"
34162511,2023-02-21T02:06:22.980000Z,0.19,43.2932,0.0072,13.3373,0.0099,8.7,0.6,1.2,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.755726386,2023-02-21T02:06:02.977755Z,2023-02-21T02:07:42.981755Z,3x25001,-177.0519263,183.5256081,-0.047522432,0.229862974,47.73541433,-31.81909602,32.28264278,47.73539068,34162511_2023-02-21T02:06:02.977755Z_WS.POZA.S6.DN1.MSEED,-118.8183744,124.5710493,-0.273229471,-0.629271164,31.08935727,-20.66131827,20.40439546,31.08815661,34162511_2023-02-21T02:06:02.977755Z_WS.POZA.S6.DN2.MSEED,34162511_2023-02-21T02:06:02.977755Z_WS.POZA.S6.DNZ.MSEED,-127.7105282,116.6837986,-0.337613026,-0.508103,31.15622031,-21.53784434,20.52163834,31.15439104,,,,,250,12Z,,,"bucket0$149,:3,:25001"
34286841,2023-03-09T09:20:47.820000Z,0.11,43.2922,0.0063,13.3348,0.0124,8.5,0.6,1.2,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.82107991,2023-03-09T09:20:27.820128Z,2023-03-09T09:22:07.824128Z,3x25001,-598.6309069,649.3661784,0.789356743,0.326998548,89.68859936,-48.75131313,49.40531022,89.68512569,34286841_2023-03-09T09:20:27.820128Z_WS.POZA.S2.DN1.MSEED,-257.5330984,225.2394502,0.402851406,0.880498756,37.59752654,-23.1581309,23.91735964,37.59536823,34286841_2023-03-09T09:20:27.820128Z_WS.POZA.S2.DN2.MSEED,34286841_2023-03-09T09:20:27.820128Z_WS.POZA.S2.DNZ.MSEED,-206.1718777,170.4377778,0.89172358,1.160586627,35.91830997,-22.89523667,24.20771594,35.90723911,20:49.7,0.5,20:51.2,1.5,250,12Z,3,3,"bucket0$165,:3,:25001"
34286841,2023-03-09T09:20:47.820000Z,0.11,43.2922,0.0063,13.3348,0.0124,8.5,0.6,1.2,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.82107991,2023-03-09T09:20:27.819598Z,2023-03-09T09:22:07.823598Z,3x25001,-346.0257122,346.0816443,0.426980125,0.52849225,59.93628015,-37.53251217,38.58949667,59.93475924,34286841_2023-03-09T09:20:27.819598Z_WS.POZA.S3.DN1.MSEED,-161.1092599,193.4581395,-1.296470995,-0.853002437,35.59545818,-24.89115449,22.18409725,35.57184007,34286841_2023-03-09T09:20:27.819598Z_WS.POZA.S3.DN2.MSEED,34286841_2023-03-09T09:20:27.819598Z_WS.POZA.S3.DNZ.MSEED,-214.0226288,263.7468072,0.847730389,1.318254476,36.03841136,-22.72228558,24.36538379,36.02843941,20:49.8,0.5,20:51.3,1.5,250,12Z,3,3,"bucket0$166,:3,:25001"
34286841,2023-03-09T09:20:47.820000Z,0.11,43.2922,0.0063,13.3348,0.0124,8.5,0.6,1.2,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.82107991,2023-03-09T09:20:27.820646Z,2023-03-09T09:22:07.824646Z,3x25001,-519.5986039,436.9336788,0.630751047,1.235187889,68.86409461,-40.8319364,42.30125981,68.86120591,34286841_2023-03-09T09:20:27.820646Z_WS.POZA.S4.DN1.MSEED,-137.4759924,154.9936833,0.473553553,0.745650481,32.51666518,-21.28896403,22.78026499,32.51321672,34286841_2023-03-09T09:20:27.820646Z_WS.POZA.S4.DN2.MSEED,34286841_2023-03-09T09:20:27.820646Z_WS.POZA.S4.DNZ.MSEED,-218.9365789,202.7280748,-0.802467122,-0.600180106,35.4451007,-23.64730942,22.44694921,35.43601572,20:49.7,0.5,20:51.3,1.5,250,12Z,3,3,"bucket0$167,:3,:25001"
34286841,2023-03-09T09:20:47.820000Z,0.11,43.2922,0.0063,13.3348,0.0124,8.5,0.6,1.2,0.2,ML,INGV,S5,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.82107991,2023-03-09T09:20:27.820537Z,2023-03-09T09:22:07.824537Z,3x25001,-506.783371,490.8128942,0.744510089,0.027568489,63.05210968,-39.0349659,40.09175225,63.04771399,34286841_2023-03-09T09:20:27.820537Z_WS.POZA.S5.DN1.MSEED,-185.0596185,218.5860925,-1.584502427,-1.766500231,34.3185851,-23.80159235,21.27036065,34.28198704,34286841_2023-03-09T09:20:27.820537Z_WS.POZA.S5.DN2.MSEED,34286841_2023-03-09T09:20:27.820537Z_WS.POZA.S5.DNZ.MSEED,-153.0579158,138.4240804,-0.011855537,0.202437514,33.14844942,-21.83599781,22.24087284,33.1484473,20:49.7,0.5,20:51.2,1.5,250,12Z,3,3,"bucket0$168,:3,:25001"
34286841,2023-03-09T09:20:47.820000Z,0.11,43.2922,0.0063,13.3348,0.0124,8.5,0.6,1.2,0.2,ML,INGV,S6,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.82107991,2023-03-09T09:20:27.822731Z,2023-03-09T09:22:07.826731Z,3x25001,-341.4403364,305.5948283,4.539059174,5.114823278,55.35635206,-31.94321837,41.17181256,55.16994341,34286841_2023-03-09T09:20:27.822731Z_WS.POZA.S6.DN1.MSEED,-121.3627578,149.0699378,1.640059728,1.834360991,33.1200336,-20.2008953,23.86961728,33.0794019,34286841_2023-03-09T09:20:27.822731Z_WS.POZA.S6.DN2.MSEED,34286841_2023-03-09T09:20:27.822731Z_WS.POZA.S6.DNZ.MSEED,-153.1370326,136.3275756,-2.413017791,-1.894067325,33.52146302,-24.94119664,20.12908476,33.43450057,20:49.8,0.5,20:51.3,1.5,250,12Z,3,3,"bucket0$169,:3,:25001"
34175971,2023-02-22T13:57:27.050000Z,0.19,43.3035,0.009,13.3602,0.0124,10.3,0.6,1.2,0.2,ML,INGV,S2,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.6331052,2023-02-22T13:57:07.048977Z,2023-02-22T13:58:47.052977Z,3x25001,-552.8659398,565.9247051,1.767525445,2.020826189,92.98271503,-53.0657101,58.11223565,92.9659139,34175971_2023-02-22T13:57:07.048977Z_WS.POZA.S2.DN1.MSEED,-223.3239736,193.342821,1.167777069,1.034977788,43.99103259,-28.01154051,31.08302605,43.97553007,34175971_2023-02-22T13:57:07.048977Z_WS.POZA.S2.DN2.MSEED,34175971_2023-02-22T13:57:07.048977Z_WS.POZA.S2.DNZ.MSEED,-165.4444561,163.0841193,2.154341544,1.845913599,37.93151309,-23.21860369,26.8798644,37.87028515,,,,,250,12Z,,,"bucket0$201,:3,:25001"
34175971,2023-02-22T13:57:27.050000Z,0.19,43.3035,0.009,13.3602,0.0124,10.3,0.6,1.2,0.2,ML,INGV,S3,"{'Z': (0.0, 90.0), '1': (90.0, 0.0), '2': (180.0, 0.0)}",3.90E-06,6.6331052,2023-02-22T13:57:07.048729Z,2023-02-22T13:58:47.052729Z,3x25001,-415.9859778,346.2342078,-2.387294429,-2.324011805,59.45124367,-40.38501622,34.73498504,59.40329283,34175971_2023-02-22T13:57:07.048729Z_WS.POZA.S3.DN1.MSEED,-145.0912559,143.3703896,-0.002177891,0.141096832,35.01084626,-22.89552525,23.17819652,35.01084619,34175971_2023-02-22T13:57:07.048729Z_WS.POZA.S3.DN2.MSEED,34175971_2023-02-22T13:57:07.048729Z_WS.POZA.S3.DNZ.MSEED,-192.0088505,200.617643,1.497489221,1.30888077,34.47679858,-21.7229653,24.34072684,34.44426173,2023-02-22T13:57:29.265000Z,0.5,2023-02-22T13:57:30.814000Z,1.5,250,12Z,3,3,"bucket0$218,:3,:25001"
34175971,2023-02-22T13:57:27.050000Z,0.19,43.3035,0.009,13.3602,0.0124,10.3,0.6,1.2,0.2,ML,INGV,S4,"{'Z': (0.0, 90.0), '1': (0.0, 0.0), '2': (90.0, 0.0)}",3.90E-06,6.6331052,2023-02-22T13:57:07.047728Z,2023-02-22T13:58:47.051728Z,3x25001,-441.702829,349.5641136,-3.654637428,-4.00223338,64.76987584,-44.06534253,37.06383855,64.66668726,34175971_2023-02-22T13:57:07.047728Z_WS.POZA.S4.DN1.MSEED,-141.5132522,147.9494456,-0.369181818,-0.288452161,32.56175434,-21.32201431,21.74807276,32.5596614,34175971_2023-02-22T13:57:07.047728Z_WS.POZA.S4.DN2.MSEED,34175971_2023-02-22T13:57:07.047728Z_WS.POZA.S4.DNZ.MSEED,-151.9598176,160.5213534,1.782948424,1.269969188,34.47032265,-20.76846614,24.3170985,34.42418102,,,,,250,12Z,,,"bucket0$226,:3,:25001"
