File,Trace ID,S1 Mean,S1 Median,S1 Mode,S1 Std Dev,S1 Skewness,S1 Kurtosis,S1 Variance,S1 Max,S1 Min,S1 Z-Score,S2 Mean,S2 Median,S2 Mode,S2 Std Dev,S2 Skewness,S2 Kurtosis,S2 Variance,S2 Max,S2 Min,S2 Z-Score,S3 Mean,S3 Median,S3 Mode,S3 Std Dev,S3 Skewness,S3 Kurtosis,S3 Variance,S3 Max,S3 Min,S3 Z-Score,S4 Mean,S4 Median,S4 Mode,S4 Std Dev,S4 Skewness,S4 Kurtosis,S4 Variance,S4 Max,S4 Min,S4 Z-Score,S5 Mean,S5 Median,S5 Mode,S5 Std Dev,S5 Skewness,S5 Kurtosis,S5 Variance,S5 Max,S5 Min,S5 Z-Score,S6 Mean,S6 Median,S6 Mode,S6 Std Dev,S6 Skewness,S6 Kurtosis,S6 Variance,S6 Max,S6 Min,S6 Z-Score
noise_2023-02-21T20_07_00.493184Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,0.00013109290671533386,8.322351382984152e-05,-0.00033845069187648505,0.0012768456277773474,-0.06405794343989829,0.16068286608044735,1.6303347571741287e-06,0.0034613024284349523,-0.004215510749902013,-2.842170943040401e-17,0.0002150950937610361,0.00017985718597078175,0.0008129541531502809,0.0012487624686886528,-0.19384107927145114,-0.5320516672294255,1.5594077032053785e-06,0.002694089637496371,-0.0038699721646697585,7.105427357601002e-18,0.00025456379941520273,0.00019918392039874674,0.00046741556791802624,0.001208568827955847,-0.09761455757585563,0.7454812626495575,1.4606386119065699e-06,0.004804803300505811,-0.0039461077851449455,-2.842170943040401e-17,0.0001288299218113651,0.00016053045154281676,-0.0008374318352969021,0.001336406077621655,0.02137287129681694,1.0493270074789178,1.7859812043040968e-06,0.004804803300505811,-0.004215510749902013,-1.4210854715202004e-17,1.8543375943260157e-05,4.5741362211699654e-05,-0.0005305467189205774,0.001290896816959823,0.0316108617475141,-0.363161404614067,1.6664145920370029e-06,0.0033839954907219777,-0.0032175484630634094,-2.1316282072803006e-17,-8.4462261972956e-05,-0.00020433486811740297,-0.0005305467189205774,0.0012489439233517895,0.16646551144140462,-0.15281549724616417,1.559860923677361e-06,0.0033839954907219777,-0.0036778761376256657,-3.907985046680551e-17
noise_2023-03-10T03_12_24.010169Z_WS.POZA.S6.DN1.MSEED,WS.POZA.S6.DN1,-9.63430003332821e-05,-0.00020176448005302292,0.0016212443863544486,0.0019277178933284915,0.07777446328424835,-0.0925427727646091,3.7160962762588375e-06,0.005190833669385316,-0.005440920071303756,-2.1316282072803006e-17,0.00011506511967361853,0.00016280801029747096,-6.750224163893848e-05,0.00166907391017343,-0.051131329723624414,0.7049153776865507,2.785807717621623e-06,0.005037244696542709,-0.006170211466659468,3.552713678800501e-18,0.000262450210764628,0.0003931182622338804,0.0003931182622338804,0.0018335185341734454,-0.36432862209875855,0.6115021810294157,3.36179021515754e-06,0.00603520698338187,-0.00624693274575327,7.105427357601002e-18,4.3825605253941524e-05,0.00016280801029747096,0.00027788992893831393,0.0018408387835727735,-0.13130049007759242,0.10747989838630767,3.388687427105688e-06,0.005037244696542709,-0.005594509044146085,-7.105427357601002e-18,-0.00019030372653711024,-2.9141602091897882e-05,-2.9141602091897882e-05,0.002087907714224081,-0.12377788123681245,-0.29825276777537857,4.359358623116427e-06,0.0054595045608684875,-0.005248970458914388,-5.684341886080802e-17,0.00012181717789249425,2.847256455588536e-05,0.0003931182622338804,0.0017873839254810434,0.028905549121499684,-0.2449358046712815,3.1947412970680242e-06,0.004423181634482564,-0.004481318424011357,1.4210854715202004e-17
noise_2023-03-10T03_12_24.010169Z_WS.POZA.S6.DN2.MSEED,WS.POZA.S6.DN2,-8.776600165515152e-05,-6.135932597122761e-05,-6.135932597122761e-05,0.0011863310425348792,-0.05197082125688991,0.008215402147970785,1.4073813424818933e-06,0.0030859420680538203,-0.0039762953109656,3.552713678800501e-18,-3.357101011346372e-05,-6.135932597122761e-05,-0.0011744292684021562,0.0012303290768761312,0.11188546713134162,0.2920436431362372,1.5137096374068733e-06,0.003392995904441551,-0.004206585688256397,1.0658141036401503e-17,4.657003146088563e-05,7.297669170263949e-05,-0.00021488653013121417,0.0011399622080813267,-0.06571337697054692,-0.3311447880159295,1.2995138358536541e-06,0.002817270032706087,-0.0035924780154809374,-5.3290705182007515e-18,-2.896519456059636e-05,-6.135932597122761e-05,-0.0002916495602789636,0.0012226152967710101,0.13925746802156608,0.1823445926556837,1.4947881638984654e-06,0.004007103577217011,-0.0027864617664546767,3.552713678800501e-18,-0.0001643759060951762,-9.97411270112237e-05,-6.135932597122761e-05,0.001124389453692943,-0.31768008723871755,0.25426633245421915,1.2642516435759148e-06,0.0027788882316660906,-0.003899531851868667,-1.0658141036401503e-17,-0.000253575043564049,-0.00025326775923896635,-0.00048355856547894783,0.001271945101166125,-0.2389960618453087,-0.10673127625447076,1.6178443403805038e-06,0.0026253615994383485,-0.004014677112005596,7.105427357601002e-18
noise_2023-03-10T03_12_24.010169Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,-0.00020431027787595798,-0.00021899859604128721,0.0006829156772758278,0.001166383683659235,0.005990208529766602,0.05200857199103215,1.3604508975064861e-06,0.004022341123025009,-0.003078183974180795,0.0,0.0001072038842243418,0.00010721325476244488,-0.00046848916775093813,0.0011535291431099156,0.059135926791858334,0.13628575193026382,1.3306294840038962e-06,0.0034079852316545806,-0.0033083478114619234,2.1316282072803006e-17,1.538666856613651e-05,0.00014586672361837489,0.0007982904252258391,0.0011633708854414573,-0.07404674594565444,-0.04194183838055743,1.3534318170928403e-06,0.0030630323050423354,-0.002924741415992633,-7.105427357601002e-18,-8.485231803374157e-05,-0.00012295058251979868,-0.000890749032077274,0.0012978415708538907,0.2551407682654609,0.8110109979251812,1.6843927430364948e-06,0.0044059475184943,-0.004498406125344619,-7.105427357601002e-18,-0.00010370349766330734,-2.690256899719486e-05,-0.0006219317259391004,0.001302883215326416,-0.17508692888505714,-0.35984010045336934,1.6975046727792996e-06,0.0034079852316545806,-0.0035004438385060157,1.4210854715202004e-17,7.925625492388748e-05,0.00010721325476244488,-0.0007373064738891117,0.0011730652062600284,0.10821339972422664,-0.06993581279416317,1.3760819781378829e-06,0.00298572536732936,-0.003040116163942644,1.4210854715202004e-17
noise_2023-03-10T03_12_24.010523Z_WS.POZA.S3.DN1.MSEED,WS.POZA.S3.DN1,0.00017494861409803546,0.00026645850539584195,5.5365176896703404e-05,0.0018988538790474456,-0.36034030752003726,0.1701117121914013,3.6056460539735313e-06,0.004929838466805692,-0.006546288587879935,-7.105427357601002e-18,0.00023451814846011355,0.00030483744677461846,-0.001172870758215047,0.0019239463010275566,0.125489097055221,-0.4145130706554405,3.701569369237617e-06,0.005735851141255414,-0.004243405690498902,-1.0658141036401503e-17,0.00021486637349832444,0.00013212305965425636,-0.0004052187233122952,0.0017332480098523572,-0.2557114905430113,0.19418296314700934,3.0041486636571567e-06,0.005313664484257068,-0.004972660482191072,-4.9737991503207014e-17,0.00023467144460364642,0.00022807956401706548,0.0011300487428296672,0.0017398861574155313,0.051836829086903576,-0.3838409759554713,3.027203840766183e-06,0.004661167575322451,-0.004128250564530767,-4.263256414560601e-17,-8.516122633403094e-06,5.5365176896703404e-05,-0.0012112313977620179,0.0017927533083427131,-0.1116980219172657,-0.27333762323851696,3.2139644245737435e-06,0.004814683340837488,-0.005241331373674313,-7.105427357601002e-18,0.00017663911770188356,0.00015130337942770696,-0.0008658026235212241,0.0018948871783476672,-0.05974528898600686,-0.38541416246161253,3.590597418666384e-06,0.00512175147553138,-0.005126176247706177,-3.552713678800501e-18
noise_2023-03-10T03_12_24.010523Z_WS.POZA.S3.DN2.MSEED,WS.POZA.S3.DN2,-1.3474865672308974e-05,2.1371090087114447e-05,9.814727467650784e-05,0.0012715116657518552,-0.2722402805553636,0.3699800637418864,1.6167419161430579e-06,0.003974694881410051,-0.0039703316426145975,-2.842170943040401e-17,3.227598036626371e-05,9.814727467650784e-05,0.00017490515743406082,0.0012372133519515146,-0.022838388465665417,-0.07968224504033916,1.5306968782471025e-06,0.003821160814063139,-0.0035097477424056345,0.0,-0.00010835500270069666,-0.00017054191863857351,-0.0008230205257413847,0.0011856781710626874,-0.06166215997325249,-0.3129355790406767,1.4058327253345591e-06,0.0026313404239938464,-0.0034329715578162757,8.881784197001253e-18,0.00010750390318889854,0.00017490515743406082,-0.00032405768415367945,0.0012918222992528438,-0.04248594870132896,-0.1439921987545607,1.668804852846904e-06,0.003629266107169292,-0.00377841863388891,-1.2434497875801754e-17,-5.1857028173485614e-05,-5.538679267043851e-05,-0.0005159706928793674,0.0011701151856358773,-0.003919751104113217,0.27361088351021,1.3691695476556839e-06,0.0037060239899268095,-0.003471368801026893,1.0658141036401503e-17,-2.0230730672211423e-05,-0.00011295520473856836,-0.00028567874277490293,0.0011440719511041442,0.2207794496205129,-0.11132622598406883,1.3089006293032432e-06,0.0038595397554419156,-0.003087542783575482,4.1744385725905886e-17
noise_2023-03-10T03_12_24.010523Z_WS.POZA.S3.DNZ.MSEED,WS.POZA.S3.DNZ,1.9529640110752407e-05,6.644046742127329e-07,0.00040359753457202603,0.0011968605121778606,-0.03124327486342292,-0.4859944104683591,1.4324750856106508e-06,0.0025529646664373957,-0.003396155585740527,-2.842170943040401e-17,2.8747906774353112e-05,0.0001347802284338525,-0.0009779711477369837,0.0011488747423660185,-0.12141931472665685,-0.08828826846753168,1.3199131736465857e-06,0.0036276482323711963,-0.003012549190271236,4.263256414560601e-17,4.4073421517373675e-05,1.999113910273536e-05,-0.00047899000431656647,0.0010863415103440227,0.020730157057186418,-0.09236089851462692,1.1801378770965325e-06,0.0033588309262330223,-0.003511530333690538,-1.4210854715202004e-17,-0.00011972358105494571,-0.000133451419085427,5.805894933977129e-05,0.0011707075467553018,0.054857118690505344,-0.30859888670296876,1.3705561600298173e-06,0.0028217819725755693,-0.0032040595586964346,-2.842170943040401e-17,2.291474692880319e-05,3.902504422125333e-05,0.0007872039300413166,0.0012809966565459953,0.17276786136903527,0.250370354430558,1.6409524340820187e-06,0.00431872540283459,-0.0031273382796023533,-1.7763568394002505e-17,-3.713165996386156e-05,-1.8662329754309896e-05,-0.0005176434731736118,0.0012328710626890319,-0.08620340217424578,0.023688394266648594,1.5199710572159828e-06,0.0033588309262330223,-0.0037030407021157365,-1.4210854715202004e-17
noise_2023-03-10T03_12_24.010607Z_WS.POZA.S4.DN1.MSEED,WS.POZA.S4.DN1,0.0002107117734546469,0.00034133619335672253,0.0004181306797780261,0.0017609358398650839,-0.1047512346992834,-0.21126392745811673,3.100895032121348e-06,0.004524988538447874,-0.005646217905695881,-2.1316282072803006e-17,-0.0003158840523404337,-0.0002727268687035617,0.0007635960576825008,0.0018182172906731555,-0.32324901701538933,-0.15028750276955538,3.30591411610283e-06,0.0038724916295131873,-0.0053391131673383085,7.993605777301126e-18,-7.9143854425712e-05,-0.00011921110318845578,0.0006868015712611972,0.001736234191120447,0.16104303843993295,-0.2749837141773801,3.014509166415673e-06,0.005215846086929462,-0.003919037430828231,-1.4210854715202004e-17,0.0001844569903925279,0.00022625427471601898,0.0008403173367763032,0.0017884843989746952,-0.12276257263444916,-0.1310189521260927,3.1986764453758763e-06,0.0051390516005081575,-0.0049937209967611945,1.4210854715202004e-17,-9.695549000648874e-05,-0.00015757174273549636,-0.0006565528861549375,0.0017016094358470713,0.10759168716510156,-0.10809497558265901,2.8954746721637883e-06,0.0049088145558992494,-0.004264429601405344,-4.263256414560601e-17,0.00016465470116564228,0.00022621767105226835,0.0012241433542276791,0.001986573084746874,-0.13005430109064378,-0.23067814072814663,3.946472621040712e-06,0.005369361852444567,-0.0051472367622763015,3.552713678800501e-17
noise_2023-03-10T03_12_24.010607Z_WS.POZA.S4.DN2.MSEED,WS.POZA.S4.DN2,-0.00023212483667310423,-0.0002809634945732499,-0.0008567025207503137,0.001098164803264939,0.21032934905608305,-0.1730123102403236,1.2059659351299221e-06,0.002943123806889322,-0.002967635805741978,2.842170943040401e-17,-0.00031426023687064334,-0.0002425662513626678,-0.0013172498172956315,0.001130176039706167,-0.04839773443478949,-0.3405116456623696,1.2772978807259157e-06,0.0025976584289848473,-0.0033514618231933542,-4.618527782440651e-17,-0.00012818390194226163,-8.905048584756189e-05,0.00029477553160395345,0.00118243618293707,-0.16338983627974946,0.14479071014638878,1.398155326718788e-06,0.0028279686809212566,-0.003927237453034099,2.1316282072803006e-17,-1.9793718682595157e-05,2.6104640120642842e-05,0.0006402409095084282,0.0012309944004997508,0.0997725994774741,0.25762468437602504,1.5153472140617407e-06,0.0037491364813391145,-0.0033514618231933542,1.4210854715202004e-17,0.00020865238186931967,0.00029477553160395345,0.0010624275665067054,0.0011978843027084978,-0.12030776834815972,-0.5328516723840386,1.4349268026754237e-06,0.0032117946983726323,-0.003466616949161559,-2.1316282072803006e-17,9.611837105066509e-05,0.0002180542525100117,-1.2255999426258343e-05,0.001082819115561325,-0.4625330943548899,0.4157712276474732,1.1724972370250102e-06,0.002712813554953052,-0.00396559809258114,3.552713678800501e-18
noise_2023-03-10T03_12_24.010607Z_WS.POZA.S4.DNZ.MSEED,WS.POZA.S4.DNZ,-4.395726748989236e-05,-4.4983341390266106e-05,-0.0013884842134611246,0.001247220291697278,-0.0361546805855267,-0.13070207812069246,1.5555584560214431e-06,0.0034865381314030074,-0.0038447364617028193,7.105427357601002e-18,-5.36042362626841e-05,-6.431007581878873e-05,0.00018576615450975622,0.0011481515310513156,0.1267277494092926,0.5120597795859445,1.3182519382554803e-06,0.003946865805966379,-0.003384408787139447,1.4210854715202004e-17,-7.083197020024282e-05,-0.0001023778860563823,-0.00042917539547845083,0.001099966923830752,-0.04068385126496179,0.08103521043130302,1.2099272335216874e-06,0.003562673751878194,-0.0034991978764705644,-1.4210854715202004e-17,0.0002822686391205728,0.00030055524384087337,0.0007222294495483153,0.001251062278547527,-0.31907606293717033,0.12083229150963204,1.5651568248045296e-06,0.0029875569879837054,-0.003920872082178006,-1.4210854715202004e-17,-0.00026579538184323014,-0.00023707936843435847,-8.363681024731137e-05,0.0012338747997260283,0.023108446955820747,-0.02081171272836091,1.5224470213989466e-06,0.0036786341584470997,-0.003077523670764238,1.7763568394002505e-17,-6.837688926926793e-05,-8.363681024731137e-05,-0.0019636009773556133,0.0013326093273139236,-0.04885764948021747,-0.14506336708335432,1.775847619244068e-06,0.0029102500502707304,-0.003920872082178006,1.7763568394002505e-17
noise_2023-03-10T03_12_24.012432Z_WS.POZA.S2.DN1.MSEED,WS.POZA.S2.DN1,-0.00011580820251630399,9.655686464201665e-06,-0.0009499459608280585,0.001901288033744841,0.048839318584220796,0.05550997170243077,3.614896187261324e-06,0.005651744407612192,-0.004903214846655438,-1.4210854715202004e-17,1.2539176674973936e-05,8.637696555800404e-05,-0.00010549943950400306,0.001976381413870625,0.0612569829111485,-0.18525436749900148,3.906083493093251e-06,0.005613383768065291,-0.004481028189657161,2.1316282072803006e-17,0.00021319577575359044,0.00023989273107310994,-0.0005661199433766826,0.001925611777599275,-0.19258152462482575,-0.08948152439035262,3.7079807180290393e-06,0.00511440262464571,-0.004980009333076742,-1.7763568394002505e-18,-2.9682124488645447e-05,9.655686464201665e-06,8.637696555800404e-05,0.001834876880437174,0.0020933100274726233,-0.10982342615580976,3.3667731663628553e-06,0.004730576607194333,-0.005402195990075019,0.0,-0.0001351536780203296,-0.00022065456547220777,-0.0004509648174084778,0.001774936168640323,0.1395980669007635,-0.2810514092823815,3.150398402747589e-06,0.004423545076164122,-0.004557822676078326,1.4210854715202004e-17,2.4053225125241052e-05,-2.87415567464501e-05,0.00031668721749427407,0.0018294596511815074,0.17613877619661486,0.14805116749613934,3.346922615301163e-06,0.005267918390160816,-0.0057860220075263945,0.0
noise_2023-03-10T03_12_24.012432Z_WS.POZA.S2.DN2.MSEED,WS.POZA.S2.DN2,1.2128776529761125e-05,-1.4126592190982148e-05,-0.000935285241692937,0.0012742778845764378,0.20111614293443988,-0.1075569416316946,1.6237841271206015e-06,0.0038240512240797215,-0.003123040465853579,-3.552713678800501e-17,-8.996700411813643e-05,2.4261500103714547e-05,0.000369690274344491,0.0013182229266358115,0.012391695493727537,-0.0452237685919985,1.7377116843082837e-06,0.0038240512240797215,-0.003929062291219221,-2.842170943040401e-17,-6.14124673139994e-06,6.264044148249102e-05,-0.00016765150862199085,0.0012832388310457853,-0.3083000140627117,0.313341340127713,1.6467018975037534e-06,0.0032867002901973198,-0.004428025132806945,1.9539925233402754e-17,-0.00011299557686630108,-0.00016765150862199085,0.00029293239158695544,0.0011902124991368436,0.31166540504932994,-0.02627575754444056,1.416605793101571e-06,0.0036321382153540337,-0.003238186440905811,-2.842170943040401e-17,-1.3971429260598411e-05,-3.331606288037039e-05,0.0005232151907754997,0.0010902166638749222,0.1879887807991093,-0.008705239740697035,1.1885723741905654e-06,0.003401846265249552,-0.0027392235993181054,-1.0658141036401503e-17,8.443975339295429e-05,6.264044148249102e-05,-0.0010504312167451868,0.0011847594132335976,-0.14286942868235217,-0.37062215684533895,1.4036548672456185e-06,0.0027877374486096145,-0.0031614285581482754,-1.4210854715202004e-17
noise_2023-03-10T03_12_24.012432Z_WS.POZA.S2.DNZ.MSEED,WS.POZA.S2.DNZ,0.0001612665629939519,0.00012395308105775713,8.529961220182713e-05,0.0011891650494199437,0.14736783008047752,-0.21953636833815482,1.4141135147619373e-06,0.0034633785268069384,-0.0029085872483162146,3.552713678800501e-18,-6.120874793683177e-05,4.664614334478188e-05,-2.9489477129289984e-05,0.001129711386199494,-0.336189575784683,0.3045239739344283,1.2762478161087825e-06,0.0028484369768187307,-0.003407568391735516,1.7763568394002505e-17,-0.0001685014069444767,-0.00016419095950838142,-0.0006819131787367542,0.0012196626506319496,0.10420639580859192,0.12057925651867984,1.4875769813465531e-06,0.0038077457948014048,-0.0034462218605914464,4.263256414560601e-17,8.157950865328267e-05,4.664614334478188e-05,0.0010446084301845007,0.0012345513397181256,0.36397610612633485,0.2526287931352589,1.5241170103998184e-06,0.004768225930021867,-0.0024482595737528425,-2.842170943040401e-17,0.00015771981439707298,0.00021941543596090926,-0.0008740092057808466,0.0012243682297905108,-0.06066332734689636,6.0561195433628257e-05,1.499077562120349e-06,0.003424725057951008,-0.0034462218605914464,2.842170943040401e-17,3.641351595319867e-05,4.664614334478188e-05,-6.814294598633523e-05,0.001130750302984264,-0.10752147456361352,-0.29118282553263075,1.2785962476990048e-06,0.0028484369768187307,-0.0030233763376473315,0.0
noise_2023-03-10T03_12_24.012497Z_WS.POZA.S5.DN1.MSEED,WS.POZA.S5.DN1,-9.657102169162806e-05,-6.954992262833141e-05,-0.0006068962810527734,0.0017382034768775741,-0.3090541354761369,0.5609141804594153,3.0213513270292876e-06,0.0042675838720431505,-0.0071701711044506004,3.552713678800501e-17,0.0006991589057997776,0.0007748462686581279,-0.00010793343946505928,0.002165119577778639,-0.1874650002466951,0.4693562260035278,4.68774278608035e-06,0.007107831429680471,-0.006786354237915127,-2.4868995751603507e-17,0.00037598483880034277,0.0004869836187565231,0.0010051382187626012,0.001834514230688747,-0.141343779396311,-0.19131545224986235,3.3654424625995253e-06,0.00503521989284309,-0.004828886388401,1.4210854715202004e-17,0.00017025876041351276,0.00019912096885491823,0.0006213213522271279,0.0017996382320261705,-0.09644250879883294,0.14501712529659416,3.238697766170281e-06,0.004920073917790853,-0.005020794821668735,-3.552713678800501e-17,-0.00011130953263091176,-6.954992262832706e-05,0.0006597002936058957,0.0018859954753734287,0.009481198962346732,-0.11161283685943602,3.556978933129045e-06,0.005572563963538556,-0.005673282579687459,-3.375077994860476e-17,0.00024840386711940315,0.0003334587023255144,-0.0005685127642160454,0.001940444025087877,-0.12094040341530174,-0.5474691015323896,3.7653230144992412e-06,0.005380655530270815,-0.004445064946407558,1.0658141036401503e-17
noise_2023-03-10T03_12_24.012497Z_WS.POZA.S5.DN2.MSEED,WS.POZA.S5.DN2,-2.7695239596522566e-05,-8.80348418353089e-05,-0.00027993869964509406,0.001101974347553472,-0.011696252185562313,-0.37617853441741156,1.2143474626659004e-06,0.0026754502575865114,-0.002889898882635888,7.105427357601002e-18,4.292735667531547e-05,6.549922551162002e-05,0.0011018038500658247,0.0011420239010014755,-0.16713078756064997,0.17849216973230808,1.3042185904586277e-06,0.0032511801328476897,-0.0036191536743280755,-5.3290705182007515e-18,0.00014947535074879564,0.00010387816689039649,-0.0003183176410238531,0.0012172228466620439,0.03165766476055141,-0.34762674284705186,1.4816314584360495e-06,0.0037117640330566358,-0.00312019083274037,2.842170943040401e-17,-3.5371467116241396e-05,-8.80348418353089e-05,-0.00027993869964509406,0.0011015284072939,0.12740077725238136,-0.1523570490145758,1.2133648320754363e-06,0.003634996999383163,-0.002889898882635888,1.5987211554602253e-17,7.240439685571484e-05,-1.1267808161835725e-05,-0.00027993869964509406,0.0011071751308969397,0.02725312894030736,0.30044028343752194,1.2258367704766557e-06,0.003059267124121984,-0.003196948715497905,7.105427357601002e-18,4.016392648138878e-05,6.549922551162002e-05,0.000794744866287887,0.0011488697003400345,-0.08627228568634873,-0.07685875385960994,1.3199015883594008e-06,0.003289559074226449,-0.003235336807792602,0.0
noise_2023-03-10T03_12_24.012497Z_WS.POZA.S5.DNZ.MSEED,WS.POZA.S5.DNZ,5.769780520425564e-05,5.933296406839077e-05,0.0005583141074876925,0.0011807706758254091,0.09350924230904785,0.01668296432009475,1.3942193888891933e-06,0.0034748940302927593,-0.003087996454636698,2.842170943040401e-17,-7.46516721601706e-05,-9.410959411865635e-05,-0.0005169551170638863,0.0011687026934314522,0.16650156946125727,-0.07059666681188004,1.3658659856339308e-06,0.003090701976204574,-0.003087996454636698,2.1316282072803006e-17,6.089567694744398e-06,2.067949521246078e-05,2.067949521246078e-05,0.001230236059839773,0.11450139650403901,-0.05242484869173447,1.513480762930089e-06,0.0036283365884798064,-0.003433535039867837,-2.1316282072803006e-17,2.300338861250899e-05,0.0001354685845435779,-0.0001327630629757016,0.0011467537505966267,-0.11171258706199905,-0.22482431052612517,1.3150441645074301e-06,0.0032827980032486665,-0.0033573994193937654,7.105427357601002e-18,0.00013843904505920191,0.0001354685845435779,-0.0004021660277327692,0.001128877354165756,-0.07746004842700216,0.21205039110663249,1.2743640807482778e-06,0.003206662382773479,-0.003664284535768975,-4.9737991503207014e-17,3.188197327711991e-05,9.681511568653265e-05,-0.000938629322770213,0.001224600437837608,-0.1239911247306102,0.28407660347260943,1.499646232352061e-06,0.0037817791466679684,-0.0043167082373764395,0.0
noise_2023-03-10T03_31_47.878169Z_WS.POZA.S6.DN1.MSEED,WS.POZA.S6.DN1,-0.00014700774180756207,-0.00014422352073274083,-0.0002978124935750691,0.0017496449057015427,-0.07106076510685005,-0.017142764202086713,3.06125729604736e-06,0.004768573805059537,-0.005556001989944321,-7.105427357601002e-18,-4.8906994825759154e-05,-2.9141602091897882e-05,-0.0007967936369946497,0.001594111978180242,-0.011905108659510668,0.2237395909689024,2.541192998977724e-06,0.004308099715841721,-0.005248970458914388,-3.552713678800501e-18,3.276895618514055e-05,-6.750224163893848e-05,-0.0002978124935750691,0.0018237485680126831,-0.11022014560593285,0.0015980389286731622,3.326058839328312e-06,0.004538263553123128,-0.00624693274575327,0.0,-0.00021885516987378827,-0.00037453377266887146,-0.0014875779781488758,0.001959304008126032,0.31934870250254527,0.225794758359811,3.838872196258733e-06,0.006188795956224478,-0.004634907396853964,-2.4868995751603507e-17,-0.0001379476029710572,-0.00018258416027950263,0.0014294411886198034,0.0017796771385494993,-0.11295158961316186,-0.15558038888518322,3.1672507174757335e-06,0.004116150103452352,-0.005364198792209676,-2.842170943040401e-17,-0.00015544649684926087,-8.668256141231936e-05,-0.00041289441221591203,0.0018994569006163526,-0.09702655198065342,-0.19938880039104045,3.607936517299081e-06,0.004615131246871933,-0.005824672881427771,0.0
noise_2023-03-10T03_31_47.878169Z_WS.POZA.S6.DN2.MSEED,WS.POZA.S6.DN2,7.819659090712791e-05,0.0002265036098965041,-0.0002916495602789636,0.0012173963877865261,-0.20219941645944353,-0.11237965253230708,1.482053964995682e-06,0.003239469272213808,-0.003515714556384005,1.4210854715202004e-17,-8.39258180329596e-06,1.5404276108766767e-05,0.0002073127093765055,0.001222576713205769,-0.041390362799621244,-0.39142540591730635,1.4946938196730208e-06,0.003316232302361557,-0.003323805980133204,-3.552713678800501e-17,-0.0001344381636245934,-0.00017650472909121808,-0.00025326775923896635,0.0011996673405823832,0.17226393198606016,-0.1312163920286884,1.4392017280600079e-06,0.003316232302361557,-0.0029016070265916066,1.7763568394002505e-17,9.30886873876606e-05,3.459517662876536e-05,-0.00040679496339895407,0.0011684139861197328,0.15037415444932278,-0.37354731311186473,1.3651912429602032e-06,0.003316232302361557,-0.003055133944785471,2.1316282072803006e-17,4.657004118373378e-05,1.5404276108766767e-05,0.0002073127093765055,0.0012473769228324978,0.39750936244243196,0.40988429789709224,1.555949187615071e-06,0.004736356081180215,-0.00286322536853467,7.105427357601002e-18,-6.750045131322257e-05,-0.0001381229280512209,-0.00025326775923896635,0.001214187170707784,0.08318001586910086,0.13140944539034694,1.4742504855113736e-06,0.0036616679397892832,-0.003630859816520934,2.842170943040401e-17
noise_2023-03-10T03_31_47.878169Z_WS.POZA.S6.DNZ.MSEED,WS.POZA.S6.DNZ,3.338044397747635e-05,0.00010721325476244488,0.00037603056090061845,0.001217915825404216,-0.10564158902772545,-0.6040306190112839,1.483318957770033e-06,0.002832282809141198,-0.0028480201368985512,2.3092638912203255e-17,-1.2244705079967818e-05,-2.690256899719486e-05,-4.622930342571749e-05,0.0012363203359138035,0.0054381905030462625,-0.14045007305124857,1.52848797299402e-06,0.003638734727555718,-0.003423722559411934,0.0,-7.841475849331457e-05,-2.690256899719486e-05,-0.0002763931407068458,0.0011031935126452931,-0.33604354201102293,0.04576459458889914,1.2170359263426607e-06,0.0027174937198100805,-0.0033856547491748984,1.0658141036401503e-17,-3.3356661672457966e-06,8.817934964336928e-05,0.0004146840297565484,0.0009703720730052246,-0.4302084353403027,0.32668381066102903,9.41621960068457e-07,0.002371955134578941,-0.0030014626950867138,1.0658141036401503e-17,-0.00011279526206528048,-0.00014198448763831666,0.00014586672361837489,0.0012427533317357843,0.23077895099361875,-0.08807483757724999,1.5444358435403923e-06,0.003484706510748662,-0.003116837443036725,1.0658141036401503e-17,-0.00012953338539731438,-0.00016131122206628165,-0.0007753742841261476,0.0011899685846025485,-0.051391857014521966,-0.27942297785116255,1.4160252323409923e-06,0.003101100115279371,-0.003423722559411934,3.552713678800501e-18
