Before Mean,Before Median,Before Mode,Before Std Dev,Before Skewness,Before Kurtosis,Before Variance,Before Max,Before Min,Before Z-Score,Before Mean MER,Before Max MER,After Mean,After Median,After Mode,After Std Dev,After Skewness,After Kurtosis,After Variance,After Max,After Min,After Z-Score,After Mean MER,After Max MER,earthquake
-4.45e-06,2.64e-05,-0.001067476,0.001771126,-0.0500624,0.107375008,3.14e-06,0.004920074,-0.005980337,2.84e-17,1.071565738,1.601815338,0.000202039,0.000275883,-0.000223079,0.002032904,0.083276418,0.007501216,4.13e-06,0.005841235,-0.005442991,0.0,0.954026555,1.239135586,0
-0.000109314,-0.000242269,-0.001221001,0.001858523,0.220138246,-0.30348239,3.45e-06,0.005610945,-0.004636973,-7.11e-18,1.058174815,1.404236047,3.15e-05,-0.000146312,-0.001911872,0.001904542,0.240773536,0.124056811,3.63e-06,0.005841235,-0.005404612,1.78e-17,1.073103456,1.625518382,0
0.000207719,0.00014155,8.4e-05,0.001960202,-0.013715372,0.055358844,3.84e-06,0.005380656,-0.005289466,-2.13e-17,0.962637668,1.280847086,0.000274964,0.000295075,0.000736467,0.001861389,0.031829935,-0.312028621,3.46e-06,0.005649326,-0.003907723,-5.33e-18,1.002794263,1.431206593,0
9.3e-06,-4.96e-05,0.000564462,0.001272538,0.013426889,-0.267401636,1.62e-06,0.003443084,-0.003120191,1.42e-17,0.965020273,1.447447477,7.79e-05,6.55e-05,-0.000318318,0.001180817,-0.08208044,-0.064740891,1.39e-06,0.002982509,-0.003043424,-7.11e-18,0.951991149,1.13986573,0
0.000117848,0.000103878,-0.000318318,0.001257496,0.14093366,-0.387237268,1.58e-06,0.003750143,-0.002659607,2.13e-17,0.944686291,1.313461017,-0.000154201,-0.000203181,-0.001201097,0.001229788,0.276093088,-0.055551968,1.51e-06,0.003212801,-0.003388862,1.42e-17,1.007988189,1.304569663,0
0.000141492,0.000103878,-4.96e-05,0.00122071,-0.056293336,0.171591355,1.49e-06,0.003634997,-0.003542387,0.0,0.905195542,1.314443629,-2.42e-05,-0.000126414,0.001370475,0.001268893,0.065135482,-0.120853183,1.61e-06,0.003865289,-0.003196949,-2.13e-17,0.98571096,1.444413525,0
6.35e-05,5.93e-05,9.68e-05,0.001285678,-0.098607472,-0.151291271,1.65e-06,0.003589683,-0.003472189,3.55e-18,1.003463307,1.292236739,0.000108636,0.000174122,0.001210738,0.001131663,-0.214352343,-0.118015151,1.28e-06,0.003090702,-0.002934554,0.0,0.947073145,1.445819015,0
-1.03e-05,2.07e-05,-0.000324859,0.001198504,0.083882787,0.139824395,1.44e-06,0.003360105,-0.003472189,-1.78e-17,0.970606521,1.200454358,0.000111405,7.81e-05,-0.000516955,0.00118272,-0.023408829,-0.350082368,1.4e-06,0.003321451,-0.0028959,-1.07e-17,1.036910124,1.567110948,0
0.000119567,0.000135469,-0.000286206,0.001224534,0.01314059,-0.046627548,1.5e-06,0.003589683,-0.003087996,1.24e-17,0.963710654,1.561947973,-3.75e-05,2.07e-05,5.93e-05,0.001163976,0.083532771,-0.066555141,1.35e-06,0.003474894,-0.003241439,1.07e-17,1.031139923,1.359080944,0
-0.000268438,-0.000259452,0.000431479,0.00190822,-0.12647154,-0.0530089,3.64e-06,0.004845441,-0.005939901,1.07e-17,0.970260068,1.443262495,0.000289778,0.00025871,-0.001717888,0.002023383,-0.01985032,-0.354886511,4.09e-06,0.004960523,-0.004596547,-5.68e-17,0.930899357,1.256468164,0
-0.000124286,-0.000105863,0.000354758,0.001944459,-0.020571279,-0.183394464,3.78e-06,0.004845441,-0.005479281,1.78e-17,1.006430843,1.228978825,-9.01e-05,9.22e-06,0.001813194,0.001866562,-0.252026225,-0.103413015,3.48e-06,0.004615131,-0.005402559,4.26e-17,0.928503323,1.287514693,0
7.78e-05,0.000220349,-0.001103825,0.001853032,-0.174448549,-0.288524085,3.43e-06,0.004615131,-0.005172249,-7.11e-18,1.026998079,1.485214588,5.6e-05,-0.000125043,0.001352573,0.001934091,0.319636093,-0.244578658,3.74e-06,0.006111928,-0.004289515,2.66e-17,0.98326606,1.325636718,0
0.00013362,9.22e-05,0.000399221,0.001268653,-0.044725244,0.579223316,1.61e-06,0.003968722,-0.004859075,-1.24e-17,1.015344501,1.479726805,4.27e-05,0.000130549,0.000475985,0.001193565,-0.036753727,0.227993145,1.42e-06,0.003623286,-0.003784387,3.55e-17,0.979191785,1.443720863,0
1.08e-05,1.54e-05,-0.000637085,0.001209984,-0.040666685,-0.349016988,1.46e-06,0.003316232,-0.003323806,-1.42e-17,0.952017716,1.251941691,0.000107827,3.46e-05,-0.001673392,0.001254739,0.217195376,-0.011727388,1.57e-06,0.00370005,-0.003016752,-4.26e-17,0.959870759,1.303064503,0
0.000190578,0.000130549,-0.000253268,0.001194459,0.015138896,0.018088476,1.43e-06,0.003392996,-0.003323806,2.13e-17,1.08163953,1.435658215,-5.69e-05,-0.000118932,-0.001673392,0.001316872,0.07564298,0.314429414,1.73e-06,0.003968722,-0.003784387,-7.11e-18,0.895438547,1.200102833,0
-2.17e-05,-4.62e-05,0.000414684,0.001195361,-0.15808939,0.462455383,1.43e-06,0.004022341,-0.004076146,2.84e-17,0.996071994,1.458794901,0.000140521,4.98e-05,0.000414684,0.001172002,0.284924992,0.238331719,1.37e-06,0.003676803,-0.00327028,-5.68e-17,1.032829118,1.235919397,0
-9.07e-05,-0.000199672,0.000491405,0.001240987,0.31695591,-0.338356838,1.54e-06,0.002985725,-0.003154905,1.42e-17,0.990230583,1.408758534,-1.04e-05,3.05e-05,-0.000698653,0.001346858,0.034875489,-0.101297234,1.81e-06,0.003446639,-0.004076146,2.66e-17,0.936716595,1.37999236,0
-5.67e-07,-7.58e-06,-0.000315047,0.001193457,0.13595821,-0.265394712,1.42e-06,0.003139754,-0.003500444,3.91e-17,1.034624751,1.584408529,0.000116279,0.000183935,0.000376031,0.001267117,-0.285106698,0.405975351,1.61e-06,0.003331264,-0.003922704,0.0,1.005218697,1.343407425,0
-0.00012105,-0.000194125,0.001130049,0.001952378,0.024370032,0.305094609,3.81e-06,0.005313664,-0.005740276,-1.42e-17,0.973491259,1.309790627,-0.000106619,-0.000270902,-0.000750647,0.001744742,0.14384772,-0.37360927,3.04e-06,0.004085429,-0.004435319,7.11e-18,1.133914939,1.439706943,0
-2.03e-05,-9.82e-05,-0.000789045,0.001687951,0.146243159,-0.089820127,2.85e-06,0.004968199,-0.004320164,7.11e-18,0.979580641,1.362150178,9.4e-05,5.54e-05,-0.000750647,0.001799598,0.071833773,0.16048157,3.24e-06,0.005006596,-0.004934263,-3.2e-17,0.969576744,1.162206063,0
-0.000111225,-0.000174945,0.000324036,0.001766858,-0.022959354,0.091779231,3.12e-06,0.004661168,-0.005471605,-7.11e-18,1.010317353,1.710409159,-5.64e-05,-0.000270902,-0.00067389,0.001963241,-0.022431082,-0.545067839,3.85e-06,0.004853081,-0.005893828,1.07e-17,0.887884296,1.221304698,0
5.93e-05,0.000155716,0.000635489,0.001239835,-0.216241953,-0.254739754,1.54e-06,0.003130303,-0.003778419,3.46e-17,0.989181286,1.241320783,0.000216815,0.000213284,-0.000592729,0.001240491,0.115013229,0.022733175,1.54e-06,0.003821161,-0.003317835,2.84e-17,1.042018403,1.42527598,0
4.23e-05,2.14e-05,0.000136526,0.001217344,0.07899305,-0.137558365,1.48e-06,0.00324544,-0.003279456,2.49e-17,1.05952717,1.393114734,4.69e-05,0.000136526,-5.54e-05,0.001257173,-0.205605236,0.193048941,1.58e-06,0.003360577,-0.003548127,-3.55e-17,1.014394601,1.483153303,0
6.05e-05,5.98e-05,-0.000324058,0.0012651,0.20497368,-0.085684057,1.6e-06,0.004665571,-0.002780493,1.07e-17,0.904928268,1.457240383,0.000146499,0.000213284,0.001019297,0.001245419,-0.153130316,-0.505121437,1.55e-06,0.003360577,-0.003202698,-1.42e-17,0.984211908,1.318773108,0
-3.25e-05,-9.54e-05,-0.000939903,0.001286352,0.014483033,-0.547485319,1.65e-06,0.003320763,-0.003434809,7.11e-18,0.972741252,1.609699609,0.00014204,9.67e-05,0.000442251,0.001266556,0.096897148,-0.129464562,1.6e-06,0.003358831,-0.003626319,2.13e-17,0.973959729,1.370915553,0
7.63e-05,9.67e-05,0.00013478,0.001077888,0.10935617,0.100748173,1.16e-06,0.003666302,-0.002705078,7.11e-18,1.093899313,1.430357722,5.5e-05,5.81e-05,-0.000632433,0.001249551,-0.228861131,-0.280920403,1.56e-06,0.003013878,-0.003626319,1.42e-17,1.019883957,1.261258327,0
-2.62e-05,-1.87e-05,-0.000172105,0.001166841,0.036405968,-0.181091489,1.36e-06,0.003013878,-0.003165992,2.13e-17,1.055509751,1.285452668,-4.96e-05,-0.000210173,-0.00028748,0.001261026,0.169093841,0.300792551,1.59e-06,0.00328211,-0.003933205,-3.55e-18,0.991307085,1.327858706,0
0.000172905,9.31e-05,-0.000386705,0.001883816,0.163945674,-0.162350522,3.55e-06,0.005562488,-0.004570284,1.6e-17,0.985189357,1.273362068,4.39e-05,0.000131456,-0.000348344,0.001666979,-0.507929165,0.673356691,2.78e-06,0.004295855,-0.006028794,3.55e-17,1.109712919,1.57582571,0
-0.000341103,-0.00027155,0.000265792,0.001720413,0.107363086,0.098096781,2.96e-06,0.005217023,-0.004877389,1.07e-17,0.987758187,1.417129469,-6.03e-05,-0.000118034,-0.000655376,0.001723803,-0.119608827,-0.127864682,2.97e-06,0.004065545,-0.005337936,-1.24e-17,1.069158646,1.359359454,0
2.47e-05,3.55e-05,0.000265792,0.002146353,0.00516656,0.244828645,4.61e-06,0.007097719,-0.00641262,-3.91e-17,1.014324017,1.369004362,2.29e-05,0.000131456,0.000918289,0.001954809,-0.169935728,-0.49759396,3.82e-06,0.004487805,-0.005529886,-2.84e-17,0.96266196,1.393873621,0
-4.26e-05,-0.00017186,-0.000517325,0.001213807,-0.125707097,0.309922394,1.47e-06,0.00278352,-0.004278718,-7.11e-18,1.00216411,1.405207786,4.53e-06,-5.67e-05,-0.00063248,0.001168763,0.098790291,-0.380280856,1.37e-06,0.003090552,-0.002858569,7.11e-18,0.752543731,1.49521519,0
6.18e-05,5.85e-05,-9.51e-05,0.00105071,-0.157157824,-0.520260214,1.1e-06,0.002322973,-0.002436382,-2.84e-17,1.10380563,1.555120299,9.14e-06,-1.83e-05,-0.00040217,0.001242452,0.097789549,-0.307938751,1.54e-06,0.003167346,-0.00312724,0.0,0.879553404,1.257847446,0
7.36e-05,0.000135172,0.000211966,0.001224945,-0.234075069,-0.111236668,1.5e-06,0.003282501,-0.003204034,-1.42e-17,0.989843037,1.313095792,-0.000149758,-0.000114319,0.00105634,0.001231332,-0.26013952,0.218432229,1.52e-06,0.002898675,-0.004125202,-2.84e-17,1.068759826,1.530444438,0
-0.00018329,-0.000201994,-0.000431572,0.001226171,0.070188002,-0.363949455,1.5e-06,0.003061296,-0.00307992,-4.62e-17,0.967819645,1.173369869,-0.000162862,-0.000201994,-0.000623668,0.001175543,-0.080745974,0.095356801,1.38e-06,0.003560277,-0.003770997,4.62e-17,1.046916147,1.485554839,0
4.76e-06,0.000143545,0.00068118,0.001169539,-0.25972025,-0.021589601,1.37e-06,0.003789856,-0.003003784,-1.42e-17,1.018117054,1.495719795,-1.7e-05,-0.000105946,-0.000815764,0.001263219,0.088113646,-0.078317958,1.6e-06,0.003214739,-0.003310669,-1.42e-17,1.023927139,1.466204297,0
-8.1e-05,-0.000124687,-0.000623668,0.001293058,0.000716453,0.579492726,1.67e-06,0.00359776,-0.004500728,-2.84e-17,1.056389933,1.475088522,-5.74e-05,-6.73e-05,0.000873276,0.001211041,0.147714623,0.114557513,1.47e-06,0.003636413,-0.003118573,-1.42e-17,1.027372236,1.335788552,0
0.000241908,0.000335868,0.000431842,0.002064599,0.142559551,-0.060914227,4.26e-06,0.005613384,-0.005133525,-7.11e-18,0.900798183,1.341753249,-7.16e-05,-0.000163114,-0.000259015,0.001911915,-0.059526772,0.380973018,3.66e-06,0.005152763,-0.006246569,0.0,0.897955628,1.181563071,0
-0.000153884,-0.000182294,-0.000834791,0.001800387,0.079925292,-0.585932206,3.24e-06,0.004692216,-0.004212357,-1.42e-17,1.019669089,1.293444357,8.12e-05,9.66e-06,0.001314576,0.001787492,0.067106932,-0.265226752,3.2e-06,0.004500266,-0.005056731,3.55e-17,0.97103023,1.222235821,0
2.39e-05,-2.88e-05,-0.001755959,0.001933928,0.112882979,-0.321586551,3.74e-06,0.005651744,-0.004519389,1.07e-17,0.870136666,1.249421034,0.000141501,4.8e-05,0.001276216,0.002082817,-0.053223558,-0.19063845,4.34e-06,0.005958776,-0.005901177,1.07e-17,1.030996042,1.415208457,0
-7.08e-05,-1.41e-05,0.000177786,0.001284706,-0.090173495,-0.004303447,1.65e-06,0.00297965,-0.003890674,-3.55e-18,0.9463784,1.403638393,-0.000143701,-0.000167652,-0.001165577,0.001219908,0.287822281,-0.126623833,1.49e-06,0.003209942,-0.003199807,-3.55e-18,1.021101929,1.450713152,0
-0.000144469,-0.000129273,-0.000359565,0.001147972,0.25099442,-0.336149235,1.32e-06,0.003209942,-0.002508941,2.13e-17,1.008073446,1.280777972,3.58e-05,2.43e-05,-0.000628235,0.001126689,-0.006307863,-0.480986154,1.27e-06,0.002826126,-0.002777612,0.0,1.021024399,1.453096294,0
-3.96e-05,-7.17e-05,-0.000935285,0.001294251,-0.029677192,-0.060759563,1.68e-06,0.00355538,-0.003967441,-1.42e-17,0.935815408,1.169074941,-3.38e-06,-1.41e-05,-0.000321176,0.001190048,0.03116117,0.223003909,1.42e-06,0.003747284,-0.003775537,2.13e-17,1.040550561,1.297286477,0
-0.000108656,-0.000126123,-0.000951316,0.00117012,0.358174796,0.453389719,1.37e-06,0.003923706,-0.00306203,1.42e-17,1.060755163,1.403584144,0.000167282,0.000238742,-0.000106796,0.001245217,-0.19303223,-0.142616591,1.55e-06,0.003079186,-0.003522357,3.55e-18,0.902414723,1.332866906,0
-6.77e-05,-0.00014545,0.000506974,0.001188462,0.096302531,-0.059509799,1.41e-06,0.003232629,-0.003483704,-5.68e-17,1.034185805,1.350113528,8.83e-05,8.53e-05,0.000430838,0.001134074,0.014728076,-0.381095494,1.29e-06,0.00311784,-0.002908587,-7.11e-18,1.05844787,1.640908,0
4.7e-05,7.99e-06,-0.000375028,0.001095254,-0.10748989,0.032075599,1.2e-06,0.003079186,-0.00306203,7.11e-18,1.033599117,1.343322951,5.93e-05,8.53e-05,0.000430838,0.001217483,0.165845881,-0.192375258,1.48e-06,0.003846399,-0.00306203,2.84e-17,1.02930052,1.252121019,0
-2.96e-05,-1.2e-05,0.000544559,0.001960043,0.046253374,-0.373631985,3.84e-06,0.004881693,-0.004905649,-2.84e-17,0.95689357,1.277955676,-4.56e-05,-3.12e-05,-0.001911872,0.001830039,0.003913813,-0.348953365,3.35e-06,0.00438273,-0.004752119,-1.6e-17,1.030458119,1.344005586,0
7.08e-05,-5.04e-05,-0.002180547,0.00198285,0.002879032,-0.164827614,3.93e-06,0.005610945,-0.004944028,3.2e-17,0.962703096,1.344628949,-0.000163202,-5.04e-05,-0.001221001,0.002036521,-0.010051565,-0.017797598,4.15e-06,0.006532106,-0.006095483,1.42e-17,0.984273373,1.379497307,0
-0.000213866,-5.04e-05,0.000275883,0.00207866,-0.019682021,-0.265315534,4.32e-06,0.006033143,-0.005135936,1.42e-17,1.005491711,1.244152247,3.22e-06,0.000103167,-0.000184696,0.001920245,0.028359603,-0.00914394,3.69e-06,0.005457418,-0.004944028,2.13e-17,1.000135915,1.579292004,0
9.08e-05,6.55e-05,6.55e-05,0.001139181,-0.075493555,-0.270079988,1.3e-06,0.003097655,-0.003043424,5.33e-18,1.088980969,1.410923051,0.000122147,2.71e-05,-0.000625377,0.001156895,-0.128115111,-0.377915356,1.34e-06,0.002752217,-0.003542387,2.84e-17,0.999853536,1.231501661,0
9.84e-05,-4.96e-05,-0.00054861,0.00121197,0.156178261,-0.278306549,1.47e-06,0.00325118,-0.002928278,-1.78e-17,0.935136151,1.307168126,-8.48e-05,-4.96e-05,-0.00024156,0.0012171,-0.052938187,-0.211499327,1.48e-06,0.003136034,-0.003427241,-4.44e-17,0.980084079,1.442690549,0
7.53e-05,-1.13e-05,-0.000625377,0.001253817,0.169714264,0.038995485,1.57e-06,0.003673376,-0.00346562,2.84e-17,1.012376477,1.442690549,-9.29e-05,-1.13e-05,0.000180645,0.001136679,-0.007475689,-0.217226147,1.29e-06,0.003097655,-0.002928278,0.0,0.909310072,1.091456316,0
0.000236867,0.000250258,-0.000402166,0.001163441,-0.077488089,-0.349053854,1.35e-06,0.002975913,-0.002781111,-1.78e-17,0.978306646,1.382438644,-0.000133152,-0.00021007,-0.000670398,0.001287979,0.068947086,0.007333933,1.66e-06,0.003781779,-0.0047009,0.0,0.985753366,1.276074192,0
-3.53e-05,-1.8e-05,0.000442354,0.001102026,0.042039631,-0.37706012,1.21e-06,0.003090702,-0.002704976,1.38e-17,1.082288757,1.538019158,1.69e-05,5.93e-05,-0.000670398,0.001202639,0.22879174,0.146901703,1.45e-06,0.003589683,-0.003433535,-3.55e-18,1.030176255,1.270984755,0
0.000172674,0.000116142,-0.000247552,0.001180689,0.280708035,0.700841596,1.39e-06,0.004741088,-0.003011861,5.33e-17,1.074830054,1.298878415,-0.000129263,-9.41e-05,0.000404872,0.001096651,-0.045710038,0.11632662,1.2e-06,0.002707681,-0.003280092,2.84e-17,1.032658288,1.356684686,0
1.76e-05,-0.000187701,0.001405144,0.001955884,0.117419206,-0.135315847,3.83e-06,0.006433134,-0.00569549,0.0,0.97779587,1.44025273,-0.000344603,-0.000302837,-0.002548161,0.001768238,-0.078996854,0.229704026,3.13e-06,0.005512002,-0.006002522,-2.84e-17,1.015516723,1.278013114,0
0.000280404,8.1e-05,-0.000130123,0.002345774,0.039227758,-0.350290904,5.5e-06,0.005742276,-0.006156074,-3.2e-17,1.158605275,1.508665665,-1.81e-05,-0.000110943,-9.18e-05,0.001939501,0.187100159,0.147695648,3.76e-06,0.005320089,-0.006347951,-1.78e-17,1.002994676,1.591262678,0
0.000352563,0.000407219,-0.001550235,0.001911252,0.02101446,0.072534575,3.65e-06,0.005934189,-0.004927838,2.13e-17,0.988280425,1.486699054,-0.00023698,-0.000322036,-0.001934061,0.001738406,0.223363695,-0.041776927,3.02e-06,0.004590835,-0.004083428,1.42e-17,1.010902827,1.31848457,0
-0.000146623,-8.4e-05,0.000146315,0.001128998,-0.144015786,-0.213451682,1.27e-06,0.002564353,-0.003192909,2.13e-17,1.092473681,1.370733235,1.92e-05,5.03e-05,0.000760414,0.001158853,-0.200467403,-0.058992121,1.34e-06,0.002679508,-0.00376863,2.13e-17,1.047318128,1.473554344,0
-5.73e-05,-0.000122374,-0.001273816,0.001283835,-0.002541183,-0.413802594,1.65e-06,0.003600657,-0.003116133,0.0,0.963463774,1.220948811,-1.92e-05,3.12e-05,-0.000199132,0.001197799,-0.159885394,0.41903397,1.43e-06,0.003830949,-0.004114059,1.42e-17,0.971103554,1.395449786,0
-0.000113768,-6.48e-05,-0.000659716,0.001252509,0.148391802,-0.135407304,1.57e-06,0.00321685,-0.003499959,-1.42e-17,0.992779598,1.392007142,-0.00013081,-0.000122374,-0.000352648,0.00120958,0.024021273,0.390535331,1.46e-06,0.003830949,-0.00346158,-1.42e-17,0.964549965,1.327631521,0
9.88e-05,5.6e-05,1.73e-05,0.001168539,-0.014623581,-0.172372162,1.37e-06,0.003164662,-0.003820489,-1.07e-17,1.052409222,1.387491623,1.68e-05,5.6e-05,9.41e-05,0.001257059,-0.135009494,-0.190905024,1.58e-06,0.003970528,-0.003168065,-1.42e-17,0.977916295,1.244666086,0
-6.45e-05,-2.07e-05,0.000286149,0.00120948,-0.060625029,-0.372224344,1.46e-06,0.003318104,-0.002937901,0.0,0.974948795,1.404594436,0.000104804,0.000132707,-0.00013611,0.001164354,-0.503472494,0.679017242,1.36e-06,0.002742402,-0.004780383,2.84e-17,0.987934064,1.530428268,0
0.000116004,9.41e-05,-0.00013611,0.001251714,-0.24541135,0.285651621,1.57e-06,0.00308794,-0.00389721,1.42e-17,1.018249523,1.343598494,-6.61e-05,-5.94e-05,-0.00098063,0.001172245,-0.195358892,0.069646416,1.37e-06,0.002895844,-0.003475536,-4.62e-17,1.03848764,1.364912943,0
-0.000263421,-0.000542074,-0.000772364,0.002498551,0.30989796,-0.01393711,6.24e-06,0.008477634,-0.006107421,4.26e-17,1.193863743,1.557698002,7.11e-05,0.000110416,0.000954817,0.001957287,0.106932531,-0.371820251,3.83e-06,0.005291951,-0.00495597,1.42e-17,0.971015828,1.323435369,0
-0.000346326,-0.000350163,-0.001847052,0.002022877,-0.057575485,-0.166797977,4.09e-06,0.004677842,-0.005493317,-1.07e-17,0.929224858,1.342250311,6.22e-05,0.000225562,0.000954817,0.001873286,-0.088794132,0.189266676,3.51e-06,0.005675767,-0.006376096,2.84e-17,1.053885987,1.55471172,0
7.55e-06,0.000110416,-0.000235017,0.002007937,0.122698309,0.062732886,4.03e-06,0.007134272,-0.004879208,5.33e-17,0.970202308,1.301456756,-0.000102985,-0.000215828,-0.000964272,0.002307652,-0.182170668,0.68905567,5.33e-06,0.006097966,-0.008448706,1.07e-17,1.128180968,1.536714688,0
-1.1e-05,-9.2e-06,-0.000623303,0.001255446,0.406085169,0.402011335,1.58e-06,0.004634987,-0.002964592,-1.42e-17,0.914696588,1.426909683,1.17e-05,2.89e-05,0.000355179,0.001252064,-0.182396364,0.499563389,1.57e-06,0.003617627,-0.005018257,2.84e-17,0.96530491,1.565781025,0
0.0001384,0.000144081,0.000355179,0.001271169,-0.272628815,0.605445861,1.62e-06,0.003425714,-0.005095024,-1.42e-17,0.911197103,1.251868939,-6.98e-05,-4.78e-05,-0.000604358,0.001361271,-0.003680255,0.057229608,1.85e-06,0.004039823,-0.003598135,-7.11e-18,0.937068613,1.215611723,0
-4.69e-06,0.000105698,0.000431946,0.00121369,-0.265892076,-0.124061875,1.47e-06,0.002696469,-0.003137561,-1.78e-18,0.969754267,1.492265124,-7.89e-05,-8.6e-05,-0.000546545,0.001116795,-0.009767264,-0.022451272,1.25e-06,0.003022952,-0.003386788,-7.11e-18,1.038175065,1.446350494,0
9.24e-05,0.0001,-3.41e-05,0.001216378,-0.338409818,0.42718012,1.48e-06,0.003266629,-0.004179435,1.78e-17,0.985870311,1.377628484,0.00022682,0.000204973,-0.000178048,0.001230952,0.138330177,-0.493937018,1.52e-06,0.003505745,-0.002672953,1.42e-17,0.958244924,1.311042512,0
1.98e-05,4.51e-06,-0.000647914,0.00118208,-0.07672305,-0.229134735,1.4e-06,0.002767647,-0.003527011,0.0,1.031770597,1.303009913,-4.27e-05,-5.35e-05,8.06e-05,0.001165611,0.029755905,-0.274587052,1.36e-06,0.003305282,-0.003373569,-2.49e-17,1.019740473,1.381852063,0
8.9e-05,0.0001,8.06e-05,0.001238327,-0.021900346,0.143383178,1.53e-06,0.003420071,-0.00375659,-2.13e-17,0.998860581,1.336352819,0.000307534,0.000234088,8.06e-05,0.001120215,-0.057025827,0.002135358,1.25e-06,0.003035879,-0.00302803,-1.42e-17,0.973326236,1.471267813,0
-0.000102314,-8.31e-05,3.21e-05,0.001771882,-0.325606297,0.342839602,3.14e-06,0.005021649,-0.005955496,-7.11e-18,0.96459333,1.411317813,-0.000169405,-0.000332588,-0.002078949,0.00190814,0.381388442,0.071324557,3.64e-06,0.006787191,-0.004228316,-2.84e-17,0.982663006,1.203398479,0
-3.34e-05,-8.31e-05,-0.002386054,0.001877614,0.072764212,-0.451669805,3.53e-06,0.004906494,-0.004765658,-1.42e-17,0.954571793,1.247214725,0.000103107,4.07e-05,-0.001417853,0.001833912,-0.02219858,0.035323318,3.36e-06,0.004991888,-0.005294474,-7.11e-18,1.010205224,1.34632596,0
5.55e-05,-3.61e-05,-0.000419964,0.001622597,0.107457886,-0.189422728,2.63e-06,0.004492906,-0.004603543,-1.6e-17,1.105115783,1.468640449,-7.9e-06,-6.38e-06,-0.00108106,0.001993996,0.07052333,0.043226345,3.98e-06,0.005175165,-0.005725259,7.11e-18,1.105444031,1.55653017,0
3.51e-05,8.26e-05,0.001349156,0.001154245,-0.182346146,-0.397575161,1.33e-06,0.002807665,-0.002872857,3.2e-17,0.981843006,1.256154907,0.000120015,0.000143977,0.000470225,0.001210813,-0.075618177,-0.024441447,1.47e-06,0.00354076,-0.003252807,1.95e-17,0.979552832,1.52767878,0
0.000133681,0.000163194,0.000393431,0.001229048,-0.103545846,-0.488333858,1.51e-06,0.003387244,-0.003329601,-1.42e-17,0.935115035,1.541779299,-6.99e-05,-0.000109354,-0.000186075,0.001253892,-0.065449857,-0.168795486,1.57e-06,0.003229852,-0.003410199,1.42e-17,0.927687589,1.27203384,0
-0.000162014,-0.000143911,0.000163194,0.001131438,0.0478733,0.257798096,1.28e-06,0.003118573,-0.003713427,-1.95e-17,1.064147919,1.440177527,-0.00018151,-0.000182272,-2.88e-05,0.001143934,0.121052652,-0.343312695,1.31e-06,0.002965058,-0.002868981,-1.42e-17,1.077752217,1.397296857,0
5.51e-05,0.000102802,-0.000549622,0.001186132,-0.141096209,-0.376203814,1.41e-06,0.002828457,-0.003658298,2.93e-17,1.054855007,1.558098668,-2.33e-05,-5.06e-05,-0.001086085,0.001185282,-0.117869417,-0.137406694,1.4e-06,0.002904593,-0.003580991,2.49e-17,1.060550823,1.307790762,0
-5.11e-05,-6.35e-05,-0.000562523,0.001160453,0.125772667,0.034720549,1.35e-06,0.003198577,-0.003402967,7.11e-18,0.96871904,1.331359945,8.09e-05,4.6e-05,-0.000242737,0.001259281,0.073762052,0.157171475,1.59e-06,0.003634323,-0.003504855,-1.42e-17,1.003137779,1.318930118,0
0.00019457,0.000224017,0.000358133,0.001228821,0.008807191,0.254712607,1.51e-06,0.003237231,-0.003978084,-1.42e-17,0.99014432,1.401502562,-0.000151793,-6.35e-05,-6.35e-05,0.001210825,-0.326986366,-0.088870913,1.47e-06,0.002470018,-0.004439583,-2.13e-17,0.993296175,1.337081032,0
-2.83e-05,1.3e-05,0.00030082,0.001835113,-0.161556319,-0.044552289,3.37e-06,0.004484472,-0.006070561,-3.2e-17,0.978477059,1.432272008,-0.000282249,-0.000294063,-0.000888946,0.001749283,-0.076489661,0.107723588,3.06e-06,0.004292522,-0.006722984,1.42e-17,1.031191511,1.56366799,0
0.00021057,0.000262459,-0.001733319,0.001896825,-0.121804361,0.34595995,3.6e-06,0.006173219,-0.006339231,-1.42e-17,0.948420468,1.309094392,0.000113999,0.00010887,-0.000466832,0.00195819,0.08633626,-0.185715483,3.83e-06,0.006058137,-0.004381668,-1.78e-17,1.026048091,1.302344739,0
-0.000107383,-8.29e-05,0.000684719,0.001808125,-0.098776153,-0.28596142,3.27e-06,0.004215801,-0.006185642,-7.11e-18,1.008599084,1.412902515,-0.000151749,-0.000102114,-8.29e-05,0.001901015,0.086238304,-0.339686085,3.61e-06,0.004522833,-0.004727206,-4e-17,0.989659028,1.287708743,0
1.37e-06,6.89e-05,-4.62e-05,0.00124369,-0.156840783,-0.670519895,1.55e-06,0.002678876,-0.002848092,4.26e-17,0.986530044,1.32741848,-0.000130666,-0.000122989,-7.84e-06,0.001192307,-0.061786984,0.765720254,1.42e-06,0.003446511,-0.003884398,1.78e-17,1.034828485,1.337355007,0
5.23e-05,-4.62e-05,-4.62e-05,0.001146403,0.081201269,-0.395847708,1.31e-06,0.003292984,-0.002963237,-1.42e-17,1.046380007,1.419247731,-0.000219251,-0.000276516,-0.001543113,0.001252719,0.231878039,-0.305503128,1.57e-06,0.003561656,-0.003231909,7.11e-18,0.971703389,1.277498015,0
